"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9"
"cg09022325",0.392028915463015,0.423403417691588,0.631386923836544,0.96227601938881,0.0511383574921638,0.473063545301557,0.478856459027156,0.566918231779709,0.519253632053733
"cg18519757",0.873612979194149,0.606277667684481,0.0571149773895741,0.916619893163443,0.522009696345776,0.168716335203499,0.0763266722206026,0.671978693222627,0.214663669001311
"cg01864836",0.154961253982037,0.48884246009402,0.333796788239852,0.272203509695828,0.116251963423565,0.746351408306509,0.0125561400782317,0.333131038583815,0.36634788592346
"cg22872906",0.732094638980925,0.142015417572111,0.107975924387574,0.729164973134175,0.880058759590611,0.711532240267843,0.0666757272556424,0.113919631112367,0.179748301161453
"cg14653977",0.420414045685902,0.850595502182841,0.374362801434472,0.879937704885378,0.889534540474415,0.406229126034304,0.288601357024163,0.190539439208806,0.764741913415492
"cg06300254",0.91973565868102,0.323718622326851,0.551438329974189,0.799110895721242,0.106170650571585,0.773353080498055,0.469779490260407,0.480783193605021,0.598488511051983
"cg13728604",0.276879698270932,0.891343959374353,0.244311576709151,0.2173467555549,0.0417948639951646,0.966354241827503,0.647164168069139,0.0460222000256181,0.351336165098473
"cg02420069",0.861827722983435,0.702306044055149,0.14033266226761,0.255947005935013,0.240635921480134,0.030352144734934,0.366365598281845,0.227411406813189,0.843886422924697
"cg23269029",0.377987795276567,0.986207721522078,0.297912711743265,0.648063313448802,0.396521098911762,0.589540591230616,0.342733881203458,0.621972520137206,0.217590151820332
"cg08097755",0.118911545490846,0.476818340132013,0.322866688715294,0.542842247756198,0.607371786143631,0.555130282184109,0.471516757970676,0.118641553679481,0.360787834739313
"cg08088566",0.93457701918669,0.987066664732993,0.893915942404419,0.625597598263994,0.44147626683116,0.668454167898744,0.989739381708205,0.894494513748214,0.788057601545006
"cg08441850",0.40239629894495,0.504174206871539,0.472593332640827,0.661464258562773,0.0821358195971698,0.425485644023865,0.521891810465604,0.33621973125264,0.0214810573961586
"cg10024799",0.815864247269928,0.011322362581268,0.390698347706348,0.681172107346356,0.601015408989042,0.941374955000356,0.282889295602217,0.826184906763956,0.91525532817468
"cg15542798",0.322263852227479,0.495625384384766,0.998926899861544,0.600951639935374,0.653281877515838,0.99439608794637,0.264606839278713,0.860641830833629,0.568974965484813
"cg20982046",0.622872078092769,0.28542637382634,0.98775669769384,0.310047219973058,0.11068085860461,0.899135858751833,0.30113978870213,0.0863130760844797,0.387899118242785
"cg03267697",0.00243474706076086,0.413423328893259,0.641860546311364,0.899349304847419,0.00355060095898807,0.351312635000795,0.475786240072921,0.803607639856637,0.293462519068271
"cg20935165",0.780886755557731,0.883248097263277,0.380539836362004,0.175057344604284,0.215221369639039,0.556636822177097,0.229898767312989,0.167295175371692,0.102041128790006
"cg02655351",0.0414318938273937,0.179865315090865,0.366375755518675,0.979963388992473,0.765919090481475,0.648953424068168,0.647845937171951,0.282958884956315,0.469707625219598
"cg03707168",0.958479859633371,0.456757552456111,0.0226363972760737,0.0506845947820693,0.728425057139248,0.41830019117333,0.693724944721907,0.0323516586795449,0.0299388696439564
"cg21054521",0.13650107383728,0.399928659200668,0.263810155214742,0.856912296265364,0.845401612808928,0.460222157649696,0.153674884466454,0.0443369266577065,0.136537732323632
"cg15156975",0.356397896772251,0.230087828356773,0.211088003357872,0.0920793560799211,0.557324767345563,0.217327836435288,0.015156202018261,0.729188580997288,0.369491667952389
"cg07374224",0.336472773225978,0.38049786305055,0.206339881755412,0.977618633070961,0.0233848667703569,0.0119271886069328,0.172451307764277,0.677997377701104,0.863567510154098
"cg18756657",0.548469852656126,0.126239025499672,0.282504678936675,0.743258910952136,0.560976231237873,0.43264432484284,0.815395403653383,0.159641941543669,0.634046741295606
"cg06621691",0.970463452395052,0.640548763563856,0.160791568690911,0.941151108592749,0.880403173388913,0.889830743893981,0.067635451676324,0.465706183807924,0.735944100189954
"cg07927098",0.693282254738733,0.79108435404487,0.97091920231469,0.396938007557765,0.142038324847817,0.749760600971058,0.384204728296027,0.677263012621552,0.0578924582805485
"cg07333545",0.295247983653098,0.341817007865757,0.625221614493057,0.616683320840821,0.815333734732121,0.452539936872199,0.745516394497827,0.70857372507453,0.850041290512308
"cg08795786",0.450344256358221,0.597255579195917,0.623596771154553,0.241691760718822,0.751841839868575,0.703475065995008,0.945711095584556,0.7349048552569,0.0755251666996628
"cg05779219",0.810257627628744,0.126475987024605,0.493862577248365,0.81806214665994,0.160396160557866,0.940332263242453,0.799072111723945,0.88988422579132,0.731499145040289
"cg25212270",0.835639788536355,0.565146134700626,0.806907018180937,0.79995753755793,0.501710644457489,0.616052781697363,0.66559583786875,0.361350638093427,0.572867651237175
"cg16061668",0.612195696681738,0.923312378814444,0.703846767777577,0.45975268445909,0.790017625549808,0.667577829677612,0.0144094899296761,0.995648839976639,0.602722465293482
"cg21243717",0.671213787747547,0.51912177936174,0.512470464687794,0.885998513316736,0.412833164213225,0.261268080910668,0.187969151185825,0.585591359529644,0.35828321101144
"cg16608443",0.955465641338378,0.374058306915686,0.61015984416008,0.0767105920240283,0.715915408916771,0.0617349164094776,0.17920580599457,0.371871543116868,0.0387117350474
"cg04257263",0.0240698368288577,0.197622740874067,0.165624279761687,0.525181202683598,0.265975634334609,0.966057021869346,0.748621091712266,0.123348811175674,0.43247475172393
"cg24025721",0.540834788931534,0.0429502935148776,0.807071662507951,0.676047192886472,0.727541422471404,0.375843374291435,0.894020114094019,0.33363475324586,0.334306213771924
"cg14541011",0.489703373517841,0.285397225059569,0.763766856398433,0.643526819301769,0.128027705708519,0.647546617081389,0.747799191623926,0.583809734322131,0.638734134845436
"cg16578636",0.564178934087977,0.544810278341174,0.18667672527954,0.862056080251932,0.266070286277682,0.136287422385067,0.646898671751842,0.70415449119173,0.630760949803516
"cg25738786",0.857774005504325,0.102982341079041,0.397261628648266,0.599375551566482,0.160880752140656,0.340383287286386,0.675185995409265,0.348735607229173,0.923686335794628
"cg14594111",0.0395684451796114,0.305321618681774,0.501167241483927,0.0710931192152202,0.0517296511679888,0.606508358614519,0.25266785454005,0.0647428683005273,0.803048707079142
"cg06823681",0.247513313312083,0.653768517775461,0.187915918184444,0.5557704588864,0.691358960466459,0.997088096104562,0.751995629165322,0.0326165589503944,0.0540906011592597
"cg05583921",0.617677015485242,0.27085843263194,0.616127509623766,0.760817633243278,0.884220432722941,0.773227241123095,0.879202055977657,0.205455916933715,0.372439195867628
"cg11715474",0.853199936915189,0.822596869431436,0.379687724635005,0.0986631868872792,0.195505562005565,0.520170551724732,0.7336919689551,0.468809215119109,0.0758681176230311
"cg15911328",0.752807574812323,0.384551934432238,0.617414740147069,0.643856727518141,0.782262891996652,0.744626306928694,0.101086187176406,0.332964413566515,0.672617760719731
"cg12283398",0.168325732694939,0.13780388655141,0.885026009753346,0.585255893412977,0.489524975186214,0.593304368667305,0.825425672810525,0.235727755352855,0.484424939146265
"cg17336139",0.987424324499443,0.413481468800455,0.126145486952737,0.322282410925254,0.853419142309576,0.136211853008717,0.04338154848665,0.65987534634769,0.131326090078801
"cg19090437",0.211044056573883,0.740820146631449,0.748016839148477,0.301071806112304,0.881359073100612,0.913446358870715,0.799609947949648,0.831590832909569,0.218812535051256
"cg14539461",0.398153145331889,0.144832310033962,0.168850809335709,0.669739700620994,0.639065102208406,0.581763212801889,0.584372613346204,0.739027922041714,0.295621736440808
"cg17706411",0.90964949852787,0.477189906872809,0.911745682358742,0.0130197303369641,0.560477925930172,0.379176193848252,0.0892045993823558,0.884764411021024,0.0378195424564183
"cg01209566",0.190061117289588,0.544215360656381,0.271623181411996,0.208207458257675,0.850020083365962,0.414237306453288,0.409924445208162,0.388211950892583,0.457234881352633
"cg01124922",0.144704188918695,0.369211474899203,0.111860056873411,0.52164104860276,0.346785435685888,0.938618714688346,0.174906589789316,0.608010467607528,0.234287533443421
"cg25339112",0.343036466510966,0.904588853474706,0.972275605658069,0.905812171520665,0.322578616207466,0.00437371782027185,0.804147564340383,0.56763783399947,0.975034764036536
"cg09548275",0.123024372383952,0.79100891482085,0.253288392676041,0.277453977381811,0.401407992467284,0.671785497805104,0.910947027383372,0.269825590308756,0.639931934420019
"cg02354563",0.355415831087157,0.0233187929261476,0.388075993163511,0.148300596978515,0.368711027083918,0.965614091837779,0.146104261977598,0.547976498492062,0.542716145282611
"cg02744705",0.236408995930105,0.999815253075212,0.531529510160908,0.465102355228737,0.672898024553433,0.921977137913927,0.770580328302458,0.587498225271702,0.58003850816749
"cg00107782",0.283033662708476,0.971441311063245,0.556916347704828,0.179914212785661,0.387120652711019,0.0988561972044408,0.881345769856125,0.692429022863507,0.759034587303177
"cg18174881",0.983543913345784,0.328803835902363,0.806094940751791,0.153588785789907,0.295633055269718,0.543958563823253,0.732353079598397,0.515080560930073,0.712468861369416
"cg23703060",0.685536058619618,0.364322416950017,0.908037377987057,0.991067670518532,0.51700210548006,0.749522215453908,0.694066890049726,0.239573648199439,0.332102697109804
"cg06352807",0.350617604795843,0.171808114508167,0.277048608288169,0.419967057649046,0.867940390482545,0.438377323094755,0.0384653210639954,0.721890277229249,0.82605461566709
"cg17041723",0.138626923551783,0.190451178234071,0.628017882816494,0.590069142403081,0.133100758073851,0.140234781429172,0.497771189082414,0.0940038210246712,0.50598017545417
"cg24207161",0.4864673234988,0.178344548679888,0.833173836115748,0.106991183012724,0.839986316626891,0.870916015235707,0.0217826864682138,0.871333479881287,0.91510690189898
"cg17298925",0.729752209968865,0.0265081808902323,0.449415871873498,0.0971338143572211,0.348838882986456,0.745338590350002,0.037151898490265,0.633787223370746,0.102183689828962
"cg26275850",0.162595379864797,0.937379111303017,0.742337238043547,0.0421477670315653,0.92378722387366,0.254059760132805,0.746637288015336,0.741198523202911,0.960554155521095
"cg20431135",0.713128736009821,0.175840312615037,0.0268355801235884,0.511185546405613,0.742216653423384,0.146338568534702,0.198186285095289,0.232943539973348,0.473769003991038
"cg07682434",0.214607592206448,0.196746029658243,0.328331992262974,0.777972395531833,0.28061312274076,0.266310864361003,0.50881688320078,0.765664333477616,0.481359790544957
"cg15006681",0.509597747121006,0.852440083166584,0.0213752572890371,0.632691865554079,0.707858998328447,0.575841238722205,0.351547201164067,0.327790993032977,0.158725108252838
"cg06730848",0.71432153810747,0.379372442374006,0.371185681549832,0.0583927694242448,0.322612481890246,0.849456750787795,0.846489611780271,0.659208920318633,0.924961326876655
"cg13171904",0.0507473389152437,0.262852351879701,0.912592970300466,0.447885112836957,0.800781497498974,0.59245409979485,0.647757816594094,0.744115934707224,0.805689771426842
"cg26221992",0.43757829722017,0.566196820698678,0.172260024119169,0.253334430744871,0.786299269413576,0.0469568050466478,0.99295711540617,0.115149545250461,0.378180202096701
"cg04507446",0.663742294535041,0.76139260083437,0.192674327408895,0.220202857162803,0.0193403873126954,0.0680339604150504,0.12936464138329,0.861226078355685,0.530481031164527
"cg02431972",0.490523830754682,0.208991689607501,0.510242886608467,0.0866739074699581,0.298625012394041,0.312521649291739,0.400546974968165,0.786051057046279,0.782566991169006
"cg23060047",0.66453523747623,0.00119000300765038,0.602450804784894,0.860544144175947,0.113507899222896,0.18747723265551,0.643179334001616,0.502666807267815,0.206439549103379
"cg15621458",0.801787155447528,0.588428922230378,0.774753135396168,0.133282321505249,0.973115728003904,0.942177274730057,0.585977228358388,0.315162791870534,0.193833640776575
"cg21251203",0.715079249814153,0.977261722786352,0.229700113413855,0.0725760338827968,0.337296061450616,0.126600370276719,0.771485193399712,0.881872222293168,0.00598244112916291
"cg14642338",0.42414851882495,0.995038472348824,0.340607116231695,0.715042032767087,0.189967301208526,0.655617168173194,0.354542977176607,0.0156145291402936,0.474116388708353
"cg10235817",0.712871663272381,0.308931685984135,0.16364742605947,0.758400063496083,0.876079940702766,0.160299067152664,0.0999145309906453,0.79416217864491,0.170650701038539
"cg18251449",0.664832263253629,0.0326258637942374,0.0863168637733907,0.951595139456913,0.188017508946359,0.656004393706098,0.946925868745893,0.922909007407725,0.934490900253877
"cg14852276",0.141453302931041,0.411291478900239,0.548656633822247,0.47528191911988,0.73623240692541,0.323559057898819,0.333449022844434,0.950941942865029,0.217401015106589
"cg08701621",0.144151550484821,0.728206793544814,0.883558757370338,0.472528774058446,0.782583565916866,0.819339890964329,0.99329683301039,0.670929421205074,0.234553407412022
"cg27219972",0.24201481975615,0.861357507063076,0.490199989872053,0.208136944798753,0.42215885175392,0.440885585732758,0.0845265341922641,0.15743720671162,0.272348452126607
"cg15549821",0.792507343925536,0.223674168577418,0.136443433351815,0.168647177517414,0.593711966415867,0.599916428560391,0.476353987352923,0.693120485404506,0.832037350861356
"cg07215695",0.00662901112809777,0.417416490381584,0.489522960502654,0.641651015728712,0.765584311448038,0.620948783354834,0.463723845314234,0.909726957324892,0.759851003764197
"cg00951972",0.761808128561825,0.053762613562867,0.137935264036059,0.768804839113727,0.906047089956701,0.579351890133694,0.847552500199527,0.723708211211488,0.136622785124928
"cg27239842",0.271510880207643,0.532293581403792,0.873405605088919,0.657566938782111,0.82994454796426,0.569199620280415,0.216094682225958,0.690888691693544,0.896558593260124
"cg12233463",0.617715972010046,0.254090703092515,0.0641833422705531,0.800028295489028,0.766368167242035,0.513570774812251,0.832326386123896,0.784344266168773,0.793173304991797
"cg03872584",0.0911139152012765,0.45126516232267,0.151908094529063,0.612293260870501,0.863564300816506,0.510687304427847,0.0565385529771447,0.639272956177592,0.643626253819093
"cg17178468",0.0924654256086797,0.727239066269249,0.574598252307624,0.847778393421322,0.790519189555198,0.201981702120975,0.74894503550604,0.213091051205993,0.305548862321302
"cg08042710",0.993814741959795,0.102787251817062,0.392276913393289,0.441589570371434,0.469786637229845,0.511167157907039,0.773566803894937,0.852122530573979,0.386723827570677
"cg11828621",0.868256482295692,0.524712583748624,0.380412025144324,0.955492143984884,0.166298863245174,0.555348269175738,0.530547949951142,0.255579941440374,0.565959181869403
"cg18783429",0.744714393513277,0.44080375530757,0.1716739020776,0.570321936625987,0.844863833161071,0.568418474402279,0.356255537364632,0.459963836474344,0.542092343093827
"cg26235273",0.734259132295847,0.886618594406173,0.957203024765477,0.393105913884938,0.0749661435838789,0.64734235778451,0.374559867195785,0.802930595586076,0.620189798995852
"cg13559259",0.608281977241859,0.156996316276491,0.31589218089357,0.9703642972745,0.197255488950759,0.762176164193079,0.477006767643616,0.953706895001233,0.328159409807995
"cg02340556",0.689716859254986,0.968634333694354,0.964706664904952,0.0208964811172336,0.299452793085948,0.721299318596721,0.707597915548831,0.740369404666126,0.264156096382067
"cg08454507",0.268916482804343,0.0650739804841578,0.760636827209964,0.425387182738632,0.899020344251767,0.634819363243878,0.00337287271395326,0.486609941115603,0.353434946388006
"cg26726006",0.0686611013952643,0.15678244899027,0.236651388462633,0.162204407621175,0.120437975274399,0.580464916070923,0.722860894398764,0.561324877664447,0.0815095859579742
"cg22485289",0.536009415751323,0.469529338181019,0.728614324936643,0.121128547471017,0.94721137243323,0.996474988060072,0.571755784098059,0.462830807548016,0.0994297289289534
"cg03416521",0.658726174151525,0.206649772124365,0.685075547313318,0.422255591023713,0.0662693823687732,0.259058329509571,0.946124714566395,0.00704787927679718,0.725652841851115
"cg13969662",0.410634644096717,0.0745004238560796,0.329693061765283,0.575012690620497,0.556631225626916,0.613833557348698,0.146768366685137,0.529519338626415,0.362969493493438
"cg18251191",0.104820328997448,0.763445153133944,0.66904909000732,0.389042496448383,0.146476810798049,0.570529201300815,0.381162183126435,0.114130367524922,0.887244076700881
"cg23315423",0.315377516904846,0.0507916295900941,0.372395514743403,0.711590393912047,0.963797582313418,0.293616461101919,0.599046311108395,0.348487908719108,0.371710425941274
"cg15655714",0.488618975505233,0.276803243206814,0.959247891791165,0.603111455682665,0.0715721384622157,0.420521503547207,0.356309676310048,0.698332260595635,0.861754889134318
"cg11641395",0.452871305169538,0.926521616755053,0.31750059989281,0.392610682640225,0.803644142113626,0.237026558024809,0.768749134149402,0.393683342728764,0.312879411736503
"cg18495047",0.192567985272035,0.0862946754787117,0.864075573626906,0.902171921916306,0.0941346336621791,0.939538219710812,0.97567893541418,0.0179963975679129,0.660135653801262
"cg01112674",0.287665686802939,0.384056792361662,0.986090046120808,0.873669632012025,0.398807453922927,0.87024773308076,0.894306448288262,0.603664875496179,0.84637590800412
"cg19807376",0.218619535677135,0.294292493490502,0.539205783512443,0.812451351666823,0.353229257976636,0.365572427632287,0.0162988652009517,0.557690459070727,0.203580068890005
"cg06643951",0.564649368170649,0.477082171943039,0.765732912346721,0.274220253108069,0.788036573212594,0.940573971020058,0.168096587993205,0.66433218633756,0.460051321191713
"cg12923268",0.0954411847051233,0.139420118182898,0.424397133756429,0.211635831976309,0.627131092827767,0.483003833331168,0.201874688500538,0.184732577065006,0.525317617459223
"cg06769372",0.641635586740449,0.880519523285329,0.4732853427995,0.653810231480747,0.873657991876826,0.792005944764242,0.414051468716934,0.491876010317355,0.605457339668646
"cg00646200",0.875948939472437,0.120891860919073,0.687208101386204,0.59542540833354,0.406698847189546,0.724528253078461,0.520365673583001,0.0335771669633687,0.603293702472001
"cg23433370",0.362485284451395,0.953537825960666,0.472013001330197,0.61547503224574,0.508799243019894,0.0648702029138803,0.944938388187438,0.240309975575656,0.213202488608658
"cg12691334",0.598832206567749,0.574409922817722,0.328936048317701,0.302114881575108,0.357933093095198,0.886786298593506,0.604843594133854,0.243172481888905,0.795515643199906
"cg10940055",0.673689105082303,0.293029327644035,0.0083908517844975,0.76677392795682,0.916685217060149,0.261451401747763,0.944815295049921,0.517569703515619,0.588303649099544
"cg10381071",0.365991609171033,0.564780237386003,0.654645047849044,0.480523589299992,0.396248068893328,0.0756981559097767,0.403120707720518,0.80531397392042,0.467288395855576
"cg04987734",0.0908449832350016,0.395401383051649,0.213137462269515,0.926937404554337,0.455194973386824,0.697450665989891,0.388904460705817,0.632714310893789,0.86109628342092
"cg21223423",0.30737885995768,0.115430280333385,0.67463501333259,0.803610396804288,0.324108537752181,0.824423962039873,0.833977340720594,0.941336667630821,0.878489609342068
"cg25500196",0.690162167651579,0.228885214775801,0.819037662586197,0.391272930195555,0.982507123844698,0.121555252466351,0.780059391399845,0.530035641044378,0.115947056794539
"cg06076277",0.262596720596775,0.886063087033108,0.445541101275012,0.509443313581869,0.798024078831077,0.638577257050201,0.417973502539098,0.16303235781379,0.0571958040818572
"cg06618047",0.0931197830941528,0.020015908870846,0.596576041309163,0.206318461103365,0.965200481237844,0.50879942253232,0.557916688267142,0.788806227501482,0.97742068185471
"cg02303067",0.373501468217,0.898135897936299,0.165047811111435,0.223201019922271,0.0321704759262502,0.286044871900231,0.451303327456117,0.639232967048883,0.852419872768223
"cg04391048",0.802551202708855,0.19700959417969,0.722036755876616,0.197959708748385,0.185114490101114,0.237440774450079,0.142388136824593,0.399296596180648,0.925202264683321
"cg21433125",0.216475556371734,0.829878160497174,0.792607634095475,0.0416993671096861,0.358966557076201,0.669734101509675,0.757240139879286,0.423447873210534,0.429406951181591
"cg17432453",0.0195798461791128,0.0486149729695171,0.706082786200568,0.654399117454886,0.709964818553999,0.503458196297288,0.0616240471135825,0.536991499597207,0.0680108938831836
"cg18692149",0.0975509567651898,0.117285121232271,0.566829575225711,0.75400425051339,0.161213295068592,0.600455167936161,0.153814598917961,0.0468267563264817,0.42497861594893
"cg05162306",0.373665294609964,0.363520327024162,0.147907990263775,0.874791491311044,0.476539658615366,0.50210270145908,0.344744935166091,0.958045030711219,0.931685083080083
"cg16334524",0.266986781265587,0.706240498227999,0.00961543130688369,0.29127988871187,0.896470039151609,0.869930125540122,0.941625653300434,0.154251333326101,0.304978432599455
"cg10075506",0.133502023760229,0.951633222168311,0.978028708836064,0.37795943650417,0.42361949197948,0.77612388972193,0.508745080791414,0.379392083035782,0.294015791965649
"cg25712567",0.224158264696598,0.973338326672092,0.940068252384663,0.0581767505500466,0.312020386569202,0.290386105421931,0.70706864958629,0.245752664748579,0.718208125326782
"cg26827373",0.618664858862758,0.57701075472869,0.287439176347107,0.084005429642275,0.881399787729606,0.737228688551113,0.515223124762997,0.316573630319908,0.181861344724894
"cg24933925",0.865796216297895,0.0142599015962332,0.730037989327684,0.722483816789463,0.129236095584929,0.77176032657735,0.146804342977703,0.210431545972824,0.623684236546978
"cg18996916",0.804897561203688,0.430983310565352,0.0983119627926499,0.71177890454419,0.493234551744536,0.459855104563758,0.376068944809958,0.496560586383566,0.493298704735935
"cg04205744",0.280654293019325,0.718773082364351,0.998732613166794,0.221358919050545,0.920164618873969,0.312962502008304,0.343410205794498,0.969965778989717,0.430115025490522
"cg14696458",0.753181581618264,0.331029388587922,0.89564392180182,0.0359002151526511,0.73133312817663,0.519637786084786,0.16167192091234,0.50121976970695,0.0776596099603921
"cg07932199",0.321898544440046,0.497032408369705,0.81497048237361,0.0914198188111186,0.261742679867893,0.810357623267919,0.599441562313586,0.219194281846285,0.210345033090562
"cg19584649",0.144243143731728,0.881562071619555,0.916343835182488,0.705861582187936,0.351707928348333,0.821613975102082,0.816006307723001,0.259415457490832,0.446735145524144
"cg16621560",0.764511900022626,0.792071228148416,0.998842283384874,0.48440223140642,0.4775680298917,0.207102552289143,0.00399683322757483,0.629598567727953,0.877539579756558
"cg19632760",0.167532488238066,0.230324911884964,0.836288759019226,0.714961404912174,0.463084237650037,0.303769138874486,0.0735142489429563,0.567177939461544,0.222657882841304
"cg21498772",0.1735257380642,0.295709933852777,0.684802078641951,0.581944333622232,0.334443130064756,0.0426610792055726,0.525736108189449,0.567964298650622,0.62010097084567
"cg04927537",0.0565392035059631,0.945269684772938,0.399042478995398,0.313703862717375,0.0966037318576127,0.327035284135491,0.602829887066036,0.972975288284943,0.263203927781433
"cg11471805",0.797310975147411,0.969752366654575,0.940342002315447,0.0925388939213008,0.666094662155956,0.512840841431171,0.232556955656037,0.124949453864247,0.605151980184019
"cg10179693",0.772182764019817,0.76324883569032,0.931168463546783,0.243577703600749,0.5281131118536,0.123384553240612,0.350012251641601,0.602914783637971,0.47636589827016
"cg09721595",0.28297072276473,0.0804539087694138,0.27873065834865,0.807247029384598,0.646768676117063,0.495786090148613,0.756346474401653,0.460211269557476,0.23027227865532
"cg25336765",0.515481924405321,0.0437724306248128,0.417419782606885,0.919818017166108,0.879629094386473,0.725289408350363,0.973220709245652,0.821923171635717,0.00947813456878066
"cg20117369",0.946624107658863,0.93721702392213,0.320479875896126,0.831187407951802,0.159024383639917,0.846289227483794,0.916553676826879,0.0786074211355299,0.434690795140341
"cg12950645",0.386394873028621,0.82574013271369,0.60488055809401,0.608593838987872,0.273715016664937,0.394298119470477,0.997885694960132,0.728801500517875,0.775092685595155
"cg10341513",0.202988130738959,0.360678381752223,0.565783757483587,0.0951664824970067,0.976249807979912,0.141996863065287,0.16177828470245,0.349347765557468,0.18060789629817
"cg04304121",0.514310845173895,0.980747248977423,0.678227396449074,0.10722690098919,0.308008521329612,0.419610266340896,0.92164769815281,0.675228401785716,0.914796801982448
"cg09080087",0.0311330060940236,0.578738287556916,0.829528989735991,0.929941216483712,0.238378766924143,0.386015331605449,0.766964761307463,0.785527918953449,0.248681031167507
"cg21918313",0.298873821739107,0.836268787272274,0.636097155278549,0.0243574411142617,0.123331545153633,0.00970532768405974,0.97911244770512,0.779830831801519,0.971522881649435
"cg12110980",0.780961330747232,0.172988433623686,0.580479010473937,0.592499861260876,0.0790056467521936,0.675632190424949,0.738028831314296,0.810106076765805,0.0815250657033175
"cg07800670",0.216489244718105,0.49532155203633,0.454297689022496,0.0615558172576129,0.402899360284209,0.0207450694870204,0.42618861887604,0.679979650070891,0.941419668262824
"cg18082788",0.462003945140168,0.0144044198095798,0.514430248877034,0.679076471598819,0.0544121915008873,0.446067708777264,0.840163517277688,0.119262791238725,0.0287549700587988
"cg03078006",0.271020397311077,0.239074237644672,0.567535262089223,0.764337697764859,0.921810782281682,0.146327145397663,0.580180487129837,0.044853949919343,0.416314151603729
"cg23971638",0.531096488935873,0.111630928935483,0.169910498894751,0.284750756341964,0.820942107588053,0.450152511242777,0.860845903400332,0.298488393891603,0.585144522134215
"cg05709437",0.538809743244201,0.747825586935505,0.171844213269651,0.715022639371455,0.929366623517126,0.0681059833150357,0.663487025070935,0.756941884290427,0.85828057792969
"cg11861491",0.322297147940844,0.209977343212813,0.776367963058874,0.0795127155724913,0.270484066335484,0.49250275711529,0.273397350916639,0.463327514007688,0.840015339665115
"cg04918314",0.535231028683484,0.960676443763077,0.697156713809818,0.492013267241418,0.0192697814200073,0.998180257156491,0.160551242763177,0.718346050009131,0.599847152363509
"cg12093241",0.399454904487357,0.831079747062176,0.464756364701316,0.680116554256529,0.00475620268844068,0.953628717688844,0.728683475637808,0.240189626812935,0.702131854603067
"cg11807153",0.599620616063476,0.383879088331014,0.846412465907633,0.0594036639668047,0.515926514053717,0.541020933538675,0.721958227222785,0.0880672778002918,0.768135279649869
"cg25597625",0.328381198458374,0.410401389934123,0.045301036676392,0.717463144799694,0.246066445019096,0.55072278692387,0.473723239265382,0.278269496047869,0.112445224076509
"cg07467861",0.031784588471055,0.11476993537508,0.301517663756385,0.419598638545722,0.0905381848569959,0.886227105045691,0.820944049628451,0.914159813895822,0.814678184455261
"cg20157281",0.54845089931041,0.291296824812889,0.99502168642357,0.212520799133927,0.04400016204454,0.852005040738732,0.402249516220763,0.716441803844646,0.924060684163123
"cg27589654",0.289821075741202,0.800208982313052,0.340490149566904,0.299295722041279,0.8021576825995,0.224841921124607,0.12513217725791,0.950316886417568,0.434687015134841
"cg26736232",0.178218737943098,0.337047999026254,0.193373734131455,0.721863170387223,0.460399015806615,0.359594440320507,0.198686199029908,0.965119865722954,0.214113883906975
"cg06641153",0.95904827513732,0.971714454004541,0.182035791454837,0.584647204726934,0.554556553484872,0.153874437790364,0.714169575832784,0.578973393887281,0.939519246574491
"cg20380768",0.813665774883702,0.0461606660392135,0.989678880898282,0.0843720948323607,0.558358984766528,0.472676823148504,0.85445818840526,0.395862876903266,0.779041395056993
"cg10166283",0.366218863753602,0.431705767288804,0.778764674905688,0.129581929882988,0.807647001929581,0.251224119681865,0.800451424438506,0.204889560583979,0.95958531787619
"cg18546006",0.531015437794849,0.226469540502876,0.190401565050706,0.393067754106596,0.969574806513265,0.880689129931852,0.709598356392235,0.0290435918141156,0.804488298948854
"cg21199922",0.787578060524538,0.899491891963407,0.899712548824027,0.444803663762286,0.0185413847211748,0.951334479032084,0.233028805814683,0.317360372282565,0.864096911391243
"cg24486867",0.546058242442086,0.163742302916944,0.0923020530026406,0.849038376705721,0.688573392573744,0.0545640578493476,0.744432168081403,0.897669126512483,0.461767072789371
"cg04727071",0.189300063066185,0.314479553373531,0.826471258653328,0.983033350901678,0.902938592014834,0.592059034388512,0.0024960613809526,0.652181840501726,0.568532230099663
"cg22920932",0.479531865334138,0.916829745518044,0.33230083133094,0.267338565783575,0.868132122326642,0.486226278357208,0.322084099287167,0.883083594730124,0.437223443994299
"cg08737543",0.940644668648019,0.80991665716283,0.460505647584796,0.816492246929556,0.23537471331656,0.104061377467588,0.591578439343721,0.49918886879459,0.761694062035531
"cg11938672",0.48459256044589,0.731666948646307,0.792295932071283,0.0949293987359852,0.265931342262775,0.830537069123238,0.0623954411130399,0.443490795791149,0.674031922128052
"cg08708790",0.534298621350899,0.712592563359067,0.0208846346940845,0.511178822256625,0.836716569960117,0.0423143703956157,0.958450782811269,0.994752020109445,0.142151951091364
"cg07306253",0.0627772421576083,0.577616470865905,0.096919440664351,0.885634788544849,0.0523723685182631,0.662353991763666,0.220859255874529,0.455516766523942,0.185624573379755
"cg02411995",0.822994286194444,0.280214573023841,0.386669290019199,0.642436688998714,0.612307029543445,0.632737321546301,0.243378866231069,0.183817545650527,0.930180579656735
